Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
27.25,65.96,30.84,Red,Oil seeds,7,4,2,17-17-17,7.22
31.44,48.78,30.89,Black,Tobacco,20,12,5,17-17-17,7.4
29.55,67.97,42.25,Red,Barley,35,10,16,17-17-17,6.06
31.1,67.1,38.12,Clayey,Cotton,0,7,17,20-20,6.65
30.52,55.12,46.88,Black,Pulses,8,12,40,20-20,6.65
15.01,66.12,43.78,Red,Barley,10,0,18,20-20,6.75
22.03,78.46,58.06,Loamy,Maize,14,26,21,20-20,6.72
24.89,55.39,41.12,Loamy,Wheat,41,24,6,17-17-17,7.37
28.64,75.38,68.21,Sandy,Paddy,18,12,8,17-17-17,6.52
32.79,72.85,54.89,Sandy,Tobacco,11,11,20,20-20,7.09
22.84,68.06,40.87,Sandy,Oil seeds,0,12,29,20-20,6.72
29.52,66.97,57.52,Loamy,Maize,22,11,25,20-20,6.27
26.65,53.81,26.24,Sandy,Ground Nuts,12,13,33,20-20,6.77
37.72,63.68,42.12,Red,Millets,6,13,6,17-17-17,6.98
27.87,49.36,30.2,Red,Wheat,36,9,2,17-17-17,5.66
37.1,64.64,51.18,Sandy,Sugarcane,17,12,7,17-17-17,7.36
30.67,64.43,33.19,Loamy,Pulses,0,4,12,17-17-17,5.85
22.1,51.37,44.91,Sandy,Ground Nuts,13,14,15,17-17-17,6.32
30.41,78.21,46.13,Sandy,Maize,9,21,12,17-17-17,7.23
22.9,64.78,35.5,Red,Maize,8,19,13,17-17-17,6.69
23.85,71.99,48.05,Black,Maize,10,29,17,17-17-17,7.36
20.34,56.82,48.28,Black,Wheat,33,7,7,17-17-17,5.67
18.39,66.87,43.51,Clayey,Barley,13,13,22,20-20,6.9
25.26,62.44,36.84,Loamy,Wheat,40,8,9,17-17-17,5.99
30.38,58.74,31.8,Sandy,Tobacco,14,3,18,20-20,6.73
27.35,64.62,34.32,Loamy,Barley,23,5,11,17-17-17,6.2
24.09,77.39,44.8,Sandy,Maize,14,8,17,20-20,5.87
28.43,54.1,52.98,Clayey,Ground Nuts,9,6,22,17-17-17,5.74
27.3,64.03,63.13,Loamy,Paddy,21,14,22,20-20,7.44
16.51,58.38,48.15,Red,Wheat,21,0,8,17-17-17,6.82
31.57,62.48,44.06,Clayey,Millets,18,16,13,17-17-17,6.39
29.23,60.73,68.14,Red,Paddy,22,8,2,17-17-17,5.81
28.94,47.83,40.91,Black,Millets,13,6,0,17-17-17,5.6
21.37,52.87,21.29,Black,Oil seeds,3,10,0,14-35-14,7.06
18.56,43.23,43.04,Loamy,Barley,20,9,3,17-17-17,6.5
22.32,62.19,34.76,Sandy,Pulses,10,9,11,17-17-17,5.58
29.2,52.01,43.5,Black,Barley,6,18,27,20-20,6.03
20.05,78.16,31.34,Loamy,Maize,13,0,7,17-17-17,6.75
31.92,71.06,63.92,Clayey,Sugarcane,24,19,8,14-35-14,6.95
29.93,60.06,24.89,Sandy,Oil seeds,11,8,12,17-17-17,5.97
15.59,57.22,31.79,Black,Barley,20,12,13,17-17-17,5.56
30.24,56.93,54.21,Loamy,Ground Nuts,13,11,8,14-35-14,6.59
20.54,64.97,44.17,Red,Wheat,20,8,15,20-20,5.95
23.24,71.25,56.75,Loamy,Paddy,0,5,9,28-28,7.24
23.24,51.26,33.89,Black,Tobacco,3,17,27,20-20,7.32
26.13,65.39,26.7,Loamy,Tobacco,32,18,8,17-17-17,5.57
33.44,53.92,31.9,Red,Tobacco,7,6,20,20-20,6.32
30.1,65.61,31.91,Red,Oil seeds,5,3,24,20-20,5.81
37.9,63.91,69.65,Clayey,Sugarcane,21,18,23,17-17-17,7.45
32.99,52.24,34.03,Clayey,Oil seeds,2,12,0,14-35-14,6.74
20.59,48.37,23.88,Clayey,Wheat,1,26,15,Urea,5.7
26.37,55.85,47.82,Sandy,Maize,25,11,25,20-20,7.06
31.43,70.41,34.73,Loamy,Ground Nuts,9,15,33,20-20,6.85
24.02,69.45,44.3,Red,Sugarcane,20,18,17,17-17-17,5.54
18.77,59.51,26.37,Loamy,Barley,5,14,10,17-17-17,5.74
32.32,70.28,43.79,Loamy,Sugarcane,23,11,22,17-17-17,5.56
33.42,78.11,54.78,Sandy,Sugarcane,24,19,14,17-17-17,6.77
24.16,60.62,57.26,Red,Paddy,24,12,13,17-17-17,6.59
33.5,68.77,45.29,Clayey,Tobacco,16,16,14,17-17-17,6.86
34.94,54.77,28.83,Black,Ground Nuts,9,8,16,17-17-17,6.38
33.63,76.12,55.77,Clayey,Paddy,0,0,15,28-28,6.1
29.36,56.97,35.43,Clayey,Barley,0,2,21,20-20,5.67
24.72,47.42,25.31,Sandy,Oil seeds,15,0,25,20-20,7.47
30.48,58.91,34.6,Black,Pulses,5,6,0,14-35-14,6.45
34.49,43.85,37.35,Sandy,Cotton,18,16,18,20-20,6.89
27.5,66.91,43.58,Black,Tobacco,36,12,7,17-17-17,5.87
27.85,53.47,33.94,Loamy,Tobacco,21,24,20,17-17-17,6.06
22.61,56.33,27.01,Black,Wheat,47,6,11,17-17-17,6.78
30.57,69.3,42.49,Red,Pulses,2,1,30,20-20,6.96
30.51,68.11,35.12,Sandy,Tobacco,33,11,16,17-17-17,7.38
25.94,67.69,38.63,Red,Tobacco,25,7,16,17-17-17,6.32
32.24,56.67,22.3,Loamy,Oil seeds,8,10,9,17-17-17,5.83
24.21,58.49,33.72,Loamy,Barley,14,4,0,17-17-17,6.29
27.41,44.54,34.32,Sandy,Wheat,2,6,20,Urea,6.7
24.11,78.36,54.18,Red,Paddy,17,19,24,20-20,5.62
28.65,53.64,44.09,Clayey,Oil seeds,9,8,9,17-17-17,6.58
31.49,57.87,22.42,Black,Cotton,16,20,15,17-17-17,7.38
31.87,72.47,35.79,Black,Tobacco,23,7,7,17-17-17,6.11
32.74,54.52,43.4,Black,Millets,2,8,20,20-20,6.84
20.13,66.22,20.39,Black,Barley,0,10,21,20-20,5.95
23.99,67.07,31.5,Loamy,Barley,15,11,10,17-17-17,5.93
29.57,62.64,35.59,Black,Pulses,9,9,19,17-17-17,7.1
26.21,68.95,36.23,Clayey,Oil seeds,11,3,19,17-17-17,6.71
22.77,46.49,38.13,Loamy,Oil seeds,2,6,15,17-17-17,7.03
24.58,51.07,36.6,Black,Ground Nuts,10,0,20,17-17-17,5.6
30.74,65.17,24.36,Black,Cotton,22,12,23,20-20,6.51
33.93,79.45,66.45,Sandy,Paddy,31,20,0,17-17-17,7.31
26.25,58.63,38.55,Black,Pulses,8,9,28,20-20,7.37
33.92,47.28,28.58,Loamy,Oil seeds,13,5,23,20-20,6.84
28.69,45.56,49.66,Red,Oil seeds,9,3,18,17-17-17,5.58
31.96,65.33,41.41,Loamy,Tobacco,17,5,8,17-17-17,6.45
35.9,52.22,51.23,Black,Ground Nuts,6,10,5,14-35-14,7.16
19.34,61.93,32.6,Black,Wheat,23,14,14,20-20,6.66
29.76,54.2,39.55,Clayey,Maize,26,9,0,10-26-26,6.6
35.95,54.29,30.85,Red,Millets,21,4,1,17-17-17,5.76
35.51,57.67,48.16,Black,Cotton,16,8,4,17-17-17,6.2
35.58,66.36,54.19,Black,Sugarcane,7,19,8,17-17-17,5.59
27.36,64.89,60.26,Clayey,Paddy,1,6,8,17-17-17,5.76
23.82,72.24,32.28,Loamy,Pulses,7,5,11,17-17-17,5.68
32.07,42.74,38.77,Clayey,Cotton,15,11,0,17-17-17,6.6
20.07,67.64,36.06,Red,Maize,21,28,19,17-17-17,6.75
18.84,49.82,24.94,Black,Barley,11,24,24,20-20,5.86
22.88,80.79,53.55,Loamy,Paddy,6,17,16,Urea,6.95
24.2,69.01,58.15,Red,Sugarcane,11,5,25,20-20,6.27
38.29,53.76,36.94,Sandy,Cotton,6,13,14,17-17-17,6.83
28.08,53.62,51.39,Clayey,Pulses,7,3,15,17-17-17,5.6
20.93,57.49,35.7,Clayey,Pulses,3,4,18,17-17-17,7.32
18.15,69.3,39.37,Red,Barley,22,16,9,17-17-17,7.37
29.51,63.27,60.15,Red,Sugarcane,22,14,5,14-35-14,6.96
19.68,52.82,39.36,Black,Barley,11,7,4,17-17-17,6.99
30.55,58.78,42.42,Sandy,Millets,8,3,2,17-17-17,7.19
23.73,52.92,44.26,Black,Oil seeds,12,10,11,17-17-17,7.25
34.18,62.06,29.95,Loamy,Oil seeds,11,18,16,17-17-17,6.5
25.96,45.31,20.15,Loamy,Cotton,13,9,8,17-17-17,6.39
27.05,69.6,37.94,Black,Barley,20,20,24,20-20,5.66
25.8,61.52,34.26,Clayey,Cotton,5,13,9,17-17-17,7.2
32.09,67.7,54.32,Red,Sugarcane,24,16,16,17-17-17,7.09
30.33,53.38,39.27,Red,Maize,32,9,26,20-20,7.27
31.63,54.83,24.18,Loamy,Oil seeds,5,9,18,17-17-17,5.52
27.81,56.02,46.4,Clayey,Oil seeds,3,9,15,17-17-17,6.51
32.02,50.27,40.44,Clayey,Millets,8,12,14,17-17-17,7.29
25.88,46.38,52.92,Sandy,Ground Nuts,5,6,27,20-20,6.82
33.56,54.36,45.86,Sandy,Cotton,16,29,16,17-17-17,5.71
17.52,43.61,22.03,Loamy,Barley,14,12,20,20-20,6.95
29.25,75.53,61.56,Black,Sugarcane,7,9,29,20-20,5.72
29.67,74.45,55.71,Clayey,Maize,20,13,15,17-17-17,7.05
27.83,62.64,27.46,Loamy,Wheat,24,8,13,17-17-17,6.58
24.89,68.85,23.66,Black,Oil seeds,9,7,6,17-17-17,5.54
26.26,54.42,46.28,Red,Oil seeds,3,8,0,14-35-14,7.31
37.35,61.51,48.93,Sandy,Sugarcane,8,9,13,17-17-17,6.1
29.89,40.52,39.02,Black,Millets,13,3,11,17-17-17,5.59
23.81,71.0,59.66,Clayey,Paddy,17,12,12,17-17-17,5.92
29.51,73.61,44.8,Clayey,Sugarcane,33,6,13,17-17-17,6.88
32.35,78.49,62.91,Red,Paddy,12,4,12,20-20,5.81
17.73,47.83,49.09,Loamy,Wheat,2,14,16,Urea,6.97
31.88,60.11,49.87,Sandy,Ground Nuts,7,16,39,20-20,6.52
27.19,68.14,47.53,Clayey,Cotton,11,14,19,20-20,7.27
19.35,49.41,39.07,Sandy,Wheat,27,9,5,17-17-17,6.21
21.34,57.12,35.5,Sandy,Maize,33,25,28,20-20,6.79
24.86,59.07,49.03,Red,Ground Nuts,14,7,8,17-17-17,5.86
23.13,65.05,60.91,Black,Paddy,19,13,2,17-17-17,5.91
25.96,51.14,44.37,Loamy,Oil seeds,9,16,7,17-17-17,6.19
27.77,67.06,51.62,Clayey,Paddy,27,18,6,17-17-17,7.25
29.21,79.0,50.16,Sandy,Sugarcane,19,10,31,20-20,7.4
23.13,72.18,63.83,Black,Paddy,3,14,18,Urea,6.02
38.76,56.61,28.98,Loamy,Cotton,18,15,6,17-17-17,6.36
36.87,55.03,28.48,Red,Millets,14,8,9,17-17-17,6.59
23.75,53.93,38.58,Loamy,Barley,6,13,19,20-20,6.46
18.46,61.41,28.71,Loamy,Maize,11,4,28,28-28,6.56
34.36,66.07,46.64,Red,Maize,22,12,31,20-20,6.86
23.01,55.01,36.63,Sandy,Pulses,5,7,23,17-17-17,5.78
35.51,65.67,32.55,Red,Cotton,12,4,16,20-20,6.12
35.79,75.35,49.77,Red,Sugarcane,14,20,37,20-20,5.88
32.77,47.53,35.68,Black,Tobacco,25,21,10,17-17-17,6.86
22.95,50.29,21.24,Black,Oil seeds,12,9,23,20-20,6.14
31.53,63.83,37.98,Clayey,Millets,1,7,13,17-17-17,7.36
33.47,58.02,24.99,Sandy,Cotton,7,12,14,17-17-17,6.26
33.99,79.06,61.83,Black,Paddy,32,10,21,20-20,5.88
30.02,52.98,24.94,Loamy,Millets,27,5,23,20-20,7.11
19.15,56.75,30.41,Loamy,Barley,15,19,21,17-17-17,7.37
22.12,50.09,47.62,Clayey,Barley,8,14,27,20-20,5.52
26.28,64.31,32.95,Black,Millets,11,5,2,17-17-17,6.73
32.56,51.0,25.85,Red,Oil seeds,8,9,7,17-17-17,6.51
24.74,80.85,43.54,Sandy,Sugarcane,23,8,16,17-17-17,5.59
30.29,74.44,57.13,Red,Sugarcane,3,10,11,17-17-17,6.16
27.26,84.83,67.37,Loamy,Paddy,1,19,12,Urea,6.63
28.06,65.04,47.96,Clayey,Sugarcane,15,6,16,17-17-17,5.84
33.69,60.26,36.39,Loamy,Oil seeds,13,12,11,17-17-17,6.0
34.41,73.32,65.82,Black,Sugarcane,35,17,14,17-17-17,6.89
25.43,44.82,36.12,Red,Wheat,12,17,17,Urea,5.88
35.15,47.52,24.6,Red,Millets,9,8,2,17-17-17,7.01
18.56,54.79,39.06,Clayey,Pulses,5,4,14,17-17-17,5.8
22.45,71.15,66.33,Loamy,Paddy,36,6,12,17-17-17,7.27
20.82,64.89,24.01,Red,Barley,6,11,25,20-20,7.37
31.01,77.88,32.17,Sandy,Maize,23,18,14,17-17-17,7.1
28.05,68.64,47.56,Black,Cotton,5,15,1,17-17-17,5.59
32.76,63.52,36.28,Clayey,Oil seeds,3,1,19,20-20,6.81
23.64,52.29,47.73,Clayey,Oil seeds,5,5,4,17-17-17,5.96
34.12,62.32,45.22,Black,Ground Nuts,10,6,27,20-20,5.53
24.23,62.56,32.69,Sandy,Tobacco,20,27,12,17-17-17,7.37
32.53,67.3,41.52,Black,Cotton,12,13,14,17-17-17,6.66
27.13,67.71,45.67,Red,Tobacco,23,10,17,17-17-17,7.23
24.67,57.05,40.08,Red,Tobacco,13,26,23,20-20,7.18
30.73,74.2,31.04,Red,Tobacco,16,0,9,17-17-17,5.52
20.85,47.64,30.56,Clayey,Wheat,17,12,5,17-17-17,6.91
31.02,52.38,26.65,Clayey,Maize,17,17,5,17-17-17,5.54
33.43,43.36,38.29,Red,Cotton,16,1,12,17-17-17,6.64
31.78,57.19,48.36,Sandy,Oil seeds,13,8,15,17-17-17,5.61
19.19,52.15,49.96,Sandy,Barley,2,12,9,17-17-17,5.61
31.59,55.31,27.76,Sandy,Cotton,10,16,8,17-17-17,6.13
15.08,64.32,48.45,Sandy,Wheat,1,12,10,Urea,5.68
34.48,65.33,66.02,Red,Sugarcane,18,8,15,17-17-17,7.41
23.18,76.7,52.67,Loamy,Paddy,17,0,13,20-20,7.2
26.73,66.16,30.63,Black,Ground Nuts,6,6,14,17-17-17,7.0
27.67,42.39,41.21,Loamy,Barley,11,15,12,17-17-17,6.81
30.58,42.31,31.45,Loamy,Millets,9,5,15,20-20,6.29
24.84,71.67,29.82,Red,Tobacco,6,12,10,17-17-17,5.85
27.33,44.17,42.42,Red,Barley,15,21,16,17-17-17,5.6
21.38,65.44,46.48,Sandy,Pulses,6,4,20,17-17-17,6.71
23.94,62.19,26.33,Loamy,Barley,3,19,13,17-17-17,7.18
26.88,47.24,25.97,Loamy,Millets,2,5,21,20-20,5.93
27.13,56.73,54.29,Clayey,Ground Nuts,6,8,24,17-17-17,7.41
31.48,42.29,38.67,Red,Millets,9,11,5,17-17-17,5.53
28.81,79.79,52.22,Black,Maize,23,8,14,17-17-17,5.95
37.24,69.52,47.29,Black,Cotton,10,26,18,20-20,7.2
23.56,57.94,42.08,Sandy,Pulses,6,3,2,14-35-14,5.5
28.0,58.34,25.81,Loamy,Pulses,7,5,21,17-17-17,6.4
20.79,58.39,41.62,Sandy,Tobacco,6,21,13,17-17-17,6.1
28.5,58.85,33.16,Loamy,Barley,3,11,26,20-20,5.58
26.99,51.03,47.36,Loamy,Maize,2,8,11,17-17-17,5.66
25.45,74.63,54.66,Sandy,Sugarcane,16,17,7,14-35-14,6.55
33.28,80.7,62.52,Red,Paddy,14,7,9,17-17-17,5.65
22.93,65.05,41.31,Red,Wheat,6,17,6,Urea,5.73
24.11,58.92,48.67,Black,Pulses,0,8,8,17-17-17,6.71
34.75,69.47,47.35,Black,Cotton,14,9,11,17-17-17,6.38
32.3,80.63,65.75,Red,Sugarcane,9,10,4,14-35-14,6.43
26.12,60.66,48.89,Black,Maize,26,26,7,17-17-17,6.82
26.88,56.39,20.99,Clayey,Millets,1,10,0,17-17-17,6.7
18.67,52.64,45.17,Loamy,Barley,10,2,17,17-17-17,7.25
18.81,58.93,20.75,Clayey,Barley,33,14,17,17-17-17,6.94
31.3,63.19,46.09,Loamy,Oil seeds,19,8,19,17-17-17,5.88
20.26,46.23,37.18,Clayey,Oil seeds,3,2,5,17-17-17,7.14
28.29,63.77,42.42,Clayey,Pulses,7,7,8,14-35-14,6.98
21.89,48.9,45.29,Sandy,Tobacco,18,17,17,17-17-17,7.22
26.72,61.1,45.03,Clayey,Barley,24,14,19,17-17-17,5.61
20.29,57.96,25.99,Sandy,Tobacco,23,9,10,17-17-17,7.41
20.96,49.33,47.77,Clayey,Pulses,8,8,6,14-35-14,6.5
28.91,63.87,29.28,Loamy,Oil seeds,10,4,14,17-17-17,6.4
25.9,52.57,52.46,Loamy,Pulses,2,6,24,17-17-17,6.03
22.09,60.52,25.71,Red,Wheat,14,8,11,17-17-17,6.54
21.69,55.4,23.22,Sandy,Wheat,36,9,22,20-20,6.35
29.08,62.17,54.74,Clayey,Paddy,17,7,6,17-17-17,5.83
15.51,53.67,46.73,Clayey,Wheat,15,6,15,20-20,6.64
35.8,65.6,32.31,Sandy,Ground Nuts,9,8,15,17-17-17,7.1
19.03,62.86,48.09,Red,Wheat,33,11,12,17-17-17,7.38
23.79,46.68,28.04,Sandy,Oil seeds,15,12,21,17-17-17,7.32
26.87,47.87,51.94,Loamy,Tobacco,9,16,21,20-20,7.37
20.11,69.16,27.3,Loamy,Tobacco,7,15,20,20-20,6.33
34.71,84.11,53.27,Clayey,Paddy,19,9,10,17-17-17,6.1
30.67,42.65,30.27,Loamy,Cotton,4,8,22,20-20,7.46
24.87,61.82,43.6,Sandy,Barley,21,0,13,17-17-17,5.99
26.56,74.51,35.82,Red,Pulses,2,0,18,17-17-17,7.01
34.52,65.77,30.34,Loamy,Cotton,16,17,6,17-17-17,6.28
26.16,75.67,40.86,Loamy,Sugarcane,12,5,2,14-35-14,6.79
27.44,63.99,41.29,Loamy,Millets,9,6,20,20-20,7.23
25.13,40.5,34.67,Black,Millets,10,16,12,17-17-17,6.41
35.98,46.99,44.39,Clayey,Cotton,8,7,7,17-17-17,6.68
29.52,74.94,64.78,Clayey,Paddy,14,10,12,17-17-17,5.56
31.94,59.41,39.58,Clayey,Pulses,6,4,33,20-20,6.63
28.89,50.77,38.92,Sandy,Ground Nuts,7,9,23,17-17-17,5.99
26.94,51.27,22.97,Black,Cotton,15,10,20,20-20,6.75
24.3,57.19,52.8,Sandy,Ground Nuts,11,3,0,14-35-14,6.92
19.86,78.98,31.12,Black,Maize,31,9,22,20-20,6.8
30.75,75.36,67.85,Sandy,Paddy,8,17,7,17-17-17,5.66
28.1,67.75,30.98,Red,Cotton,18,18,5,17-17-17,5.71
35.2,60.64,23.67,Loamy,Millets,15,9,19,20-20,5.82
23.16,68.09,49.33,Loamy,Pulses,4,7,16,17-17-17,6.3
33.46,72.23,27.62,Red,Tobacco,22,19,19,17-17-17,7.37
34.23,64.57,61.35,Sandy,Paddy,15,11,13,20-20,6.25
22.2,62.01,52.97,Sandy,Ground Nuts,0,5,37,20-20,6.83
31.05,79.13,54.56,Sandy,Sugarcane,14,14,8,17-17-17,5.8
34.12,42.51,39.29,Red,Cotton,2,15,15,20-20,7.03
23.72,73.67,60.92,Sandy,Paddy,22,10,18,20-20,5.68
16.29,42.72,27.88,Sandy,Wheat,28,13,8,17-17-17,7.25
31.75,47.9,33.22,Loamy,Ground Nuts,5,11,24,17-17-17,6.14
32.31,63.18,52.83,Red,Sugarcane,22,12,25,17-17-17,5.82
34.04,57.84,48.51,Clayey,Oil seeds,4,7,23,20-20,6.57
25.47,50.16,21.66,Clayey,Wheat,32,14,12,17-17-17,6.61
24.07,55.83,36.72,Black,Barley,16,13,12,17-17-17,7.46
24.45,54.21,26.05,Clayey,Pulses,12,3,34,20-20,6.15
29.28,66.46,47.3,Black,Sugarcane,0,15,11,17-17-17,6.42
25.09,72.23,55.72,Clayey,Paddy,9,15,26,20-20,6.95
20.58,45.67,28.45,Loamy,Wheat,35,12,2,17-17-17,6.04
26.17,67.04,34.65,Clayey,Pulses,0,1,14,17-17-17,5.57
39.99,64.07,43.6,Black,Cotton,12,9,7,17-17-17,6.52
24.81,71.4,30.85,Clayey,Ground Nuts,15,6,29,20-20,6.13
29.46,59.14,54.43,Loamy,Ground Nuts,10,6,20,17-17-17,6.98
32.75,83.65,57.39,Loamy,Sugarcane,21,12,26,20-20,6.58
20.24,66.9,51.66,Red,Tobacco,16,13,4,17-17-17,5.62
34.74,49.08,33.8,Clayey,Cotton,5,13,9,17-17-17,6.06
34.12,72.69,54.97,Loamy,Sugarcane,22,8,5,14-35-14,5.72
16.35,47.7,22.78,Black,Barley,15,17,22,20-20,5.7
24.77,54.47,48.67,Red,Pulses,3,8,21,17-17-17,6.86
33.97,48.15,33.04,Black,Tobacco,15,10,15,17-17-17,6.54
37.14,49.48,21.18,Red,Millets,19,0,12,17-17-17,5.85
15.06,55.03,31.51,Red,Barley,11,0,7,17-17-17,7.44
17.8,46.63,41.88,Clayey,Wheat,7,10,4,17-17-17,6.5
28.08,47.58,38.91,Sandy,Pulses,9,10,0,14-35-14,5.85
26.04,65.59,31.67,Loamy,Maize,32,25,12,17-17-17,6.42
35.0,46.97,41.48,Loamy,Ground Nuts,3,13,25,17-17-17,6.68
33.44,59.05,37.84,Clayey,Millets,9,9,18,20-20,5.92
26.28,47.57,38.61,Sandy,Millets,5,14,18,20-20,7.43
33.84,60.54,58.94,Black,Sugarcane,22,29,19,17-17-17,5.83
32.89,60.22,29.04,Loamy,Millets,4,10,17,20-20,6.55
30.42,60.73,62.36,Loamy,Paddy,19,16,0,17-17-17,6.52
35.03,47.89,37.06,Loamy,Millets,3,5,7,17-17-17,7.24
27.85,51.52,27.16,Sandy,Millets,11,14,20,20-20,5.99
33.55,71.05,37.42,Red,Ground Nuts,10,0,13,17-17-17,6.9
33.79,52.78,26.27,Sandy,Oil seeds,0,13,15,17-17-17,7.2
35.21,75.8,55.11,Red,Sugarcane,16,14,24,17-17-17,5.62
22.55,67.24,49.83,Sandy,Ground Nuts,3,13,20,17-17-17,7.44
31.04,71.76,46.99,Sandy,Ground Nuts,7,14,28,20-20,6.52
34.84,58.34,42.44,Sandy,Maize,29,16,24,20-20,6.16
31.54,67.49,58.61,Black,Maize,16,2,15,17-17-17,6.82
23.12,51.16,30.69,Loamy,Tobacco,11,12,20,20-20,5.75
31.96,51.74,46.62,Loamy,Oil seeds,13,10,1,14-35-14,5.77
29.02,54.77,38.04,Sandy,Millets,8,13,12,17-17-17,7.38
24.99,51.36,48.63,Black,Barley,22,16,22,20-20,7.25
22.01,69.06,34.53,Clayey,Wheat,9,13,19,Urea,5.63
20.59,49.61,47.2,Loamy,Wheat,7,11,22,Urea,5.88
22.56,74.34,26.94,Black,Maize,17,28,21,20-20,6.58
27.07,74.07,46.42,Black,Pulses,2,2,18,17-17-17,7.35
32.24,58.68,20.3,Black,Cotton,12,11,15,17-17-17,5.89
25.88,46.97,46.18,Sandy,Ground Nuts,4,8,0,14-35-14,5.98
25.15,46.04,22.4,Loamy,Wheat,34,16,15,17-17-17,6.45
32.82,62.08,21.57,Clayey,Oil seeds,10,1,18,17-17-17,7.07
26.18,65.64,46.35,Sandy,Sugarcane,15,18,14,17-17-17,7.09
25.02,62.89,56.52,Loamy,Paddy,13,17,11,17-17-17,5.94
23.38,50.09,35.57,Sandy,Barley,25,19,22,17-17-17,7.46
26.15,62.51,29.52,Loamy,Barley,7,15,8,17-17-17,6.47
21.12,67.31,30.42,Clayey,Maize,17,34,19,17-17-17,6.21
31.72,73.74,59.05,Sandy,Paddy,23,16,12,17-17-17,5.84
34.93,67.38,46.21,Sandy,Cotton,10,7,0,17-17-17,6.5
21.25,73.72,40.89,Clayey,Maize,31,10,12,17-17-17,6.1
28.25,61.52,53.33,Sandy,Ground Nuts,13,18,0,14-35-14,5.92
29.46,71.99,48.46,Black,Pulses,6,6,11,17-17-17,5.89
26.8,69.28,55.05,Sandy,Sugarcane,11,6,15,17-17-17,6.95
23.11,64.55,25.15,Black,Barley,18,7,28,20-20,7.12
33.95,73.44,27.08,Sandy,Tobacco,33,19,4,17-17-17,6.41
27.49,51.8,43.06,Red,Pulses,5,8,9,17-17-17,6.89
27.88,42.66,45.95,Sandy,Barley,7,7,10,17-17-17,6.14
27.52,68.01,44.05,Black,Sugarcane,2,19,36,20-20,6.09
24.84,49.96,42.33,Clayey,Wheat,14,6,9,17-17-17,5.8
20.62,69.92,42.14,Clayey,Tobacco,27,17,15,17-17-17,6.71
32.76,55.89,32.03,Black,Cotton,15,15,5,17-17-17,6.09
29.24,57.46,33.51,Black,Pulses,11,9,16,17-17-17,6.07
22.26,45.75,25.12,Loamy,Pulses,1,5,27,20-20,5.95
22.54,57.34,32.96,Sandy,Maize,0,14,14,28-28,6.18
17.0,61.16,27.31,Sandy,Wheat,20,13,17,20-20,6.44
24.69,41.05,37.25,Black,Wheat,24,11,9,17-17-17,7.07
37.07,68.61,44.83,Black,Sugarcane,23,13,27,20-20,6.63
30.35,58.02,47.43,Sandy,Pulses,4,13,21,17-17-17,7.5
31.74,60.92,34.31,Red,Millets,15,4,5,17-17-17,7.5
27.46,48.56,43.79,Red,Cotton,9,5,16,20-20,7.31
25.23,49.38,37.64,Loamy,Cotton,14,0,21,20-20,5.78
30.94,71.24,53.16,Red,Tobacco,19,10,23,20-20,7.11
23.39,64.02,35.0,Clayey,Maize,30,15,10,17-17-17,7.42
18.97,53.32,32.68,Loamy,Maize,35,13,13,17-17-17,6.43
26.11,79.35,51.04,Clayey,Paddy,37,20,11,17-17-17,5.53
25.06,83.31,67.19,Sandy,Paddy,45,15,0,17-17-17,6.92
25.74,84.05,48.7,Loamy,Sugarcane,10,5,3,14-35-14,7.21
20.19,56.0,43.57,Clayey,Pulses,4,12,6,14-35-14,5.82
26.48,56.58,45.69,Loamy,Tobacco,7,7,15,17-17-17,6.7
29.51,46.8,47.27,Black,Oil seeds,9,5,8,17-17-17,7.42
32.09,83.95,55.09,Loamy,Sugarcane,3,18,4,14-35-14,5.67
31.52,44.82,24.78,Black,Millets,17,6,7,17-17-17,7.04
25.07,68.1,23.19,Loamy,Cotton,5,10,24,20-20,7.18
27.16,65.87,42.68,Black,Oil seeds,9,18,25,20-20,6.47
34.43,59.07,39.13,Red,Millets,10,6,17,20-20,6.21
21.05,46.46,47.81,Clayey,Oil seeds,15,10,10,17-17-17,6.8
27.99,45.17,45.52,Red,Barley,30,15,30,20-20,7.26
24.23,66.66,50.86,Red,Tobacco,6,14,15,17-17-17,6.81
28.73,59.94,34.3,Red,Pulses,4,8,21,17-17-17,7.12
31.45,49.1,31.86,Sandy,Tobacco,0,19,5,17-17-17,7.26
31.13,83.9,60.63,Sandy,Paddy,0,14,12,Urea,6.3
26.06,52.43,23.37,Sandy,Wheat,46,9,18,20-20,5.65
31.57,45.97,25.82,Red,Oil seeds,12,12,11,17-17-17,6.57
21.12,44.72,20.93,Clayey,Wheat,14,22,7,17-17-17,7.39
30.18,58.65,21.16,Loamy,Cotton,17,15,15,17-17-17,5.87
25.19,65.9,23.04,Clayey,Oil seeds,10,12,6,17-17-17,6.85
35.1,75.1,54.8,Black,Sugarcane,8,12,17,17-17-17,5.58
30.0,53.53,42.57,Black,Tobacco,29,12,13,17-17-17,6.67
25.46,74.77,60.12,Red,Paddy,3,16,18,Urea,5.54
26.28,76.35,43.45,Sandy,Maize,1,19,0,17-17-17,7.36
33.48,78.3,43.21,Loamy,Maize,18,21,12,17-17-17,6.85
20.05,47.27,47.73,Black,Wheat,21,8,12,17-17-17,6.54
